model_name,feature_set,split,score_decile,rows,positives,negatives,positive_rate,mean_score,min_score,max_score
tabular_mlp_unweighted,F4,test,7,170,148,22,0.8705882352941177,0.8091312297944958,0.7749446868856726,0.8389686065418375
tabular_mlp_unweighted,F4,test,8,170,152,18,0.8941176470588236,0.7363883219439512,0.6933478795560752,0.7747396165857502
tabular_mlp_unweighted,F4,test,9,170,144,26,0.8470588235294118,0.633576039573802,0.5586114214154726,0.6927352971310192
tabular_mlp_unweighted,F4,test,10,171,128,43,0.7485380116959064,0.41651495155995755,0.09360689819739836,0.5575651340007344
tabular_mlp_unweighted,F4,val,1,173,170,3,0.9826589595375722,0.9930689204101113,0.9831409861864113,0.9999999999999596
tabular_mlp_unweighted,F4,val,2,173,169,4,0.976878612716763,0.97372988878634,0.9619139048926105,0.983095241906997
tabular_mlp_unweighted,F4,val,3,174,171,3,0.9827586206896551,0.9505913608983406,0.938441694305256,0.9618406581705483
tabular_mlp_unweighted,F4,val,4,173,165,8,0.953757225433526,0.9228337612828605,0.9088692159096715,0.9384316033590764
tabular_mlp_unweighted,F4,val,5,174,166,8,0.9540229885057471,0.8923625476578961,0.8721420714377107,0.9083211508231892
tabular_mlp_unweighted,F4,val,6,173,157,16,0.9075144508670521,0.8477064418870397,0.815553895769272,0.8719953935466429
tabular_mlp_unweighted,F4,val,7,173,154,19,0.8901734104046243,0.7832452369013082,0.7524239810652004,0.8152676024367309
tabular_mlp_unweighted,F4,val,8,174,147,27,0.8448275862068966,0.7099696791300889,0.659759968260424,0.7519194993154642
tabular_mlp_unweighted,F4,val,9,173,117,56,0.6763005780346821,0.5932121476194255,0.5150554420952768,0.6591431746197779
tabular_mlp_unweighted,F4,val,10,174,95,79,0.5459770114942529,0.3864529042611045,0.08835337357671749,0.5132302867285029
