model_name,feature_set,split,score_decile,rows,positives,negatives,positive_rate,mean_score,min_score,max_score
xgboost_unweighted,F4,test,3,170,170,0,1.0,0.955919846015818,0.9543101787567139,0.9569897055625916
xgboost_unweighted,F4,test,4,170,170,0,1.0,0.9538044792764327,0.9536759257316589,0.9543101787567139
xgboost_unweighted,F4,test,5,171,171,0,1.0,0.9520402724979914,0.9494508504867554,0.9536759257316589
xgboost_unweighted,F4,test,6,170,161,9,0.9470588235294117,0.9320685772334828,0.9153300523757935,0.9494508504867554
xgboost_unweighted,F4,test,7,170,169,1,0.9941176470588236,0.9080351447357851,0.9051381945610046,0.9153300523757935
xgboost_unweighted,F4,test,8,170,168,2,0.9882352941176471,0.8931289963862475,0.8789467215538025,0.9051381945610046
xgboost_unweighted,F4,test,9,170,109,61,0.6411764705882353,0.7377759807250079,0.6502097249031067,0.8789467215538025
xgboost_unweighted,F4,test,10,171,75,96,0.43859649122807015,0.6163856345310545,0.5568903088569641,0.6502097249031067
xgboost_unweighted,F4,val,1,173,173,0,1.0,0.9595775862649686,0.9574858546257019,0.970076322555542
xgboost_unweighted,F4,val,2,173,173,0,1.0,0.9559752376093341,0.9543101787567139,0.9574858546257019
xgboost_unweighted,F4,val,3,174,173,1,0.9942528735632183,0.953169372232481,0.9519869089126587,0.9543101787567139
xgboost_unweighted,F4,val,4,173,173,0,1.0,0.95133279858297,0.9449708461761475,0.9519869089126587
xgboost_unweighted,F4,val,5,174,168,6,0.9655172413793104,0.9309583765336837,0.9179851412773132,0.9449708461761475
xgboost_unweighted,F4,val,6,173,169,4,0.976878612716763,0.9118214022217458,0.9051381945610046,0.9179851412773132
xgboost_unweighted,F4,val,7,173,170,3,0.9826589595375722,0.899284230835865,0.8888479471206665,0.9051381945610046
xgboost_unweighted,F4,val,8,174,161,13,0.9252873563218391,0.828974806714332,0.6436882019042969,0.8888479471206665
xgboost_unweighted,F4,val,9,173,78,95,0.4508670520231214,0.5807962121301993,0.5623032450675964,0.6382843255996704
xgboost_unweighted,F4,val,10,174,73,101,0.41954022988505746,0.5622099185812062,0.5568903088569641,0.5623032450675964
