model_name,feature_set,feature,family,weight,gain,cover,total_gain,total_cover
xgboost_balanced_train_weights,F1,guide_gc_fraction,sequence_summary,115.0,320.3815612792969,957.5362548828125,36843.87890625,110116.671875
xgboost_balanced_train_weights,F1,target_gc_fraction,sequence_summary,13.0,83.42867279052734,401.3760986328125,1084.57275390625,5217.88916015625
xgboost_balanced_train_weights,F1,target_pam_gc_fraction,sequence_summary,0.0,0.0,0.0,0.0,0.0
xgboost_balanced_train_weights,F1,target_protospacer_gc_fraction,sequence_summary,22.0,229.29165649414062,725.900390625,5044.41650390625,15969.80859375
xgboost_balanced_train_weights,F1,aligned_length,sequence_summary,0.0,0.0,0.0,0.0,0.0
xgboost_balanced_train_weights,F1,mismatch_count,sequence_summary,74.0,59.42747116088867,538.5425415039062,4397.6328125,39852.1484375
xgboost_balanced_train_weights,F1,mismatch_rate,sequence_summary,8.0,49.28736877441406,542.3308715820312,394.2989501953125,4338.64697265625
xgboost_balanced_train_weights,F1,mismatch_pos_00,mismatch_position,2.0,8.435779571533203,268.329833984375,16.871559143066406,536.65966796875
xgboost_balanced_train_weights,F1,mismatch_pos_01,mismatch_position,0.0,0.0,0.0,0.0,0.0
xgboost_balanced_train_weights,F1,mismatch_pos_02,mismatch_position,7.0,13.54582691192627,32.94432830810547,94.82078552246094,230.6103057861328
xgboost_balanced_train_weights,F1,mismatch_pos_03,mismatch_position,1.0,8.70660400390625,341.5833435058594,8.70660400390625,341.5833435058594
xgboost_balanced_train_weights,F1,mismatch_pos_04,mismatch_position,33.0,4.231913089752197,233.68959045410156,139.65313720703125,7711.75634765625
xgboost_balanced_train_weights,F1,mismatch_pos_05,mismatch_position,1.0,33.4493293762207,27.026018142700195,33.4493293762207,27.026018142700195
xgboost_balanced_train_weights,F1,mismatch_pos_06,mismatch_position,3.0,19.08283042907715,34.49353790283203,57.24848937988281,103.4806137084961
xgboost_balanced_train_weights,F1,mismatch_pos_07,mismatch_position,1.0,7.427703857421875,287.8665466308594,7.427703857421875,287.8665466308594
xgboost_balanced_train_weights,F1,mismatch_pos_08,mismatch_position,7.0,1.8474328517913818,213.6062774658203,12.932029724121094,1495.243896484375
xgboost_balanced_train_weights,F1,mismatch_pos_09,mismatch_position,0.0,0.0,0.0,0.0,0.0
xgboost_balanced_train_weights,F1,mismatch_pos_10,mismatch_position,0.0,0.0,0.0,0.0,0.0
xgboost_balanced_train_weights,F1,mismatch_pos_11,mismatch_position,11.0,44.33650207519531,691.3746337890625,487.7015380859375,7605.12109375
xgboost_balanced_train_weights,F1,mismatch_pos_12,mismatch_position,1.0,75.41864013671875,545.7697143554688,75.41864013671875,545.7697143554688
xgboost_balanced_train_weights,F1,mismatch_pos_13,mismatch_position,7.0,21.50869369506836,38.43120193481445,150.56085205078125,269.0184020996094
xgboost_balanced_train_weights,F1,mismatch_pos_14,mismatch_position,3.0,31.83245277404785,358.7344055175781,95.49736022949219,1076.2032470703125
xgboost_balanced_train_weights,F1,mismatch_pos_15,mismatch_position,7.0,18.435483932495117,35.78391647338867,129.0483856201172,250.48741149902344
xgboost_balanced_train_weights,F1,mismatch_pos_16,mismatch_position,11.0,94.08502960205078,726.9456176757812,1034.935302734375,7996.40185546875
xgboost_balanced_train_weights,F1,mismatch_pos_17,mismatch_position,1.0,16.52552032470703,34.04424285888672,16.52552032470703,34.04424285888672
xgboost_balanced_train_weights,F1,mismatch_pos_18,mismatch_position,2.0,13.188260078430176,94.27269744873047,26.37652015686035,188.54539489746094
xgboost_balanced_train_weights,F1,mismatch_pos_19,mismatch_position,0.0,0.0,0.0,0.0,0.0
xgboost_balanced_train_weights,F1,mismatch_pos_20,mismatch_position,0.0,0.0,0.0,0.0,0.0
xgboost_balanced_train_weights,F1,mismatch_pos_21,mismatch_position,0.0,0.0,0.0,0.0,0.0
xgboost_balanced_train_weights,F1,mismatch_pos_22,mismatch_position,2.0,11.576118469238281,34.52665710449219,23.152236938476562,69.05331420898438
xgboost_unweighted,F2,guide_length,sequence_summary,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F2,target_length,sequence_summary,1.0,16.346200942993164,401.90789794921875,16.346200942993164,401.90789794921875
xgboost_unweighted,F2,length_delta,sequence_summary,0.0,0.0,0.0,0.0,0.0
xgboost_unweighted,F2,guide_gc_fraction,sequence_summary,79.0,156.8245086669922,465.51165771484375,12389.1357421875,36775.421875
xgboost_unweighted,F2,target_gc_fraction,sequence_summary,7.0,37.7033805847168,143.98849487304688,263.9236755371094,1007.9194946289062
xgboost_unweighted,F2,target_pam_gc_fraction,sequence_summary,1.0,7.380741119384766,133.0592041015625,7.380741119384766,133.0592041015625
